id,name,description,category,owner name,location,Label1,Label2
168031707954353,"Kinetic Co
ntrol - Cl
inical Pra
ctice Work
shop","Kinetic Control - Clinical Practice Workshop
【Opti
mizing Movement Teaching Skill for Neck and Should
er 頸肩動作指導技巧精進班】


【課程介紹 COURSE INTRODUCTION】
 利用 K
inetic Control 的臨床邏輯推導，輔以動作測試，可以讓治療師們獲得精準 的動作診斷，並針
對該動作診斷，設計出用來改善疼痛，或是預防未來動作傷害的再 訓練處方。

治療師可否在 3-8 次的
機會中，精準快速的教會個案測試動作，是給予正確評分 (✔️✔️,✔️✖️,✖️✖️)一項重要的決定因
素。而進入再訓練(retraining)環節時，治療師是否可 給予更多層次的意象口令或手勢引導，讓個
案確實對訓練動作有感，進而增加自我練 習意願，也是一個訓練效果是否能如治療師預期展現的關鍵。

本次
讀書會將延伸 Kinetic Control 課程中，Observe-Choose-Teaching
-Test-Rating-Relate-Rehab 之 Teaching 到 Rehab 的環節，針
對「教導個案測試動作」一直到「教導 個案再訓練動作」，練習活用各式教學技巧，包含:「給予 test」
與「給予 retraining 之口令如何區分、更細緻的分析意象口令的不同組成元素、給予口令的不同口
條能引 導出不同訓練效果、如何將正向積極的態度融入教學中、如何運用意象口令讓個案更 清楚的知道該哪塊
肌肉收縮、如何運用不同手勢引導出動作、遇到難以回答的個案問 題時應該如何分析....等，針對治療師實
際執行動作測試與訓練上，可能遇到的困難， 做更深入的實作與探討，以達到「用得出來、測得自信、教得到位
」之目標。


【課程重點 PROGRAMME OUTLINE】
▪️Neck & Shoulder
 之測試與再訓練動作複習
▪️探討 Neck & Shoulder 測試與再訓練動作較難教學之常見問
題
▪️Neck & Shoulder 之測試與再訓練動作意象口令探討
▪️Neck & Shoul
der 之測試與再訓練動作手勢引導探討
▪️開放互動式問題討論


【上課時間】
2020年2月29
日(星期六) 9點00分至12點00分(8:45–9:00報到)

【上課地點】
康卓健康 OPTi
mal COntrol Wellness Center 
地址:新北市永和區中和路499號2樓之3 

(捷運永安市場站正對面，詳見附件交通資訊)

【招生對象與名額】
🟥需符合 1.或 2.
🔲1
. 完成 Modular Course: Coordination Efficiency- Neck
 & shoulder 和 Muscle
Synergies - Neck & shoulder
?
?2. 完成 The Movement Solution 1 (2020/2 完成 TMS1-par
t1 者也可)

◼️上限人數20人。(15人開班) 


【課程費用】
課程費用三小時共 NT.1
800元。


【報名方式】
◼️網路報名，收到電子郵件繳費通知後，請於3個工作天內繳款，才算完成報
名手續。
▪️報名系統開放時間: 2020年2月14日晚上9點30分開始，開放至額滿為止。
🔺線上
報名網址:  https://forms.gle/WNVSVaZtSVxtVNwZA

◼️報名表需
填寫資料:中文姓名、Email、聯絡電話、醫學專業背景(物理治療師/ 醫師)、任職單位、曾參加過的 
Kinetic Control 課程。
◼️注意事項:資格不符、未如實填寫曾參加過之 Kinetic
 Control 課程、報名資料 明顯缺漏(例如地址只填寫郵遞區號)等，將取消此次報名資格。重複報名
取時 間後者為報名序位。
◼️主辦單位將於2月20日前以電子郵件發出繳費通知，收到通知請於三個工作日
內 使用匯款/轉帳方式完成繳費(三日內未繳費，視同放棄，不另行通知)。
◼️錄取順位
▪️依照報名順
序錄取。
▪️正取20位，候補5位。主辦單位核對相關資料後，將盡速以電子郵件通知正取及候補者。若因聯
絡資料填寫錯誤致無法連繫，將讓出名額。
▪️未完成報名手續或後續取消者，由候補名單依序遞補。
▪️若
正取學員無法參加課程，為公平起見，一律由主辦單位之候補名單遞補，不得私自遞補。
◼️若有正取學員放棄
資格，將以電子郵件通知候補學員，若候補學員無回覆視同放棄候補資格。

🟥其餘注意事項請詳閱課程及報
名簡章: https://drive.google.com/file/d/0B0abWFdCSd6C
YjRFV18ydDhhcGxuMnlnWl93Wlh4cjdORjNN/view?usp=driv
esdk

若有疑問請洽：optcontrol.tw@gmail.com",健康保健,"康卓健康 OPTim
al COntrol
 Wellness 
Center","康卓健康 OPTim
al COntrol
 Wellness 
Center","壯年(24-39歲), 
中年(40-64歲)","壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)"
168053361127997,"阿德勒取向生活興趣探
索卡的運用","尋．嘗日 建置了完整的理論與實務體系
包括個別諮商、親師諮詢、團體與課程運作
超過200場以上的工作
坊、課程
在各級學校與職涯服務場域獲得好評
讓您提升生涯諮商與諮詢實力
更認識如何協助當事人 
●「
目標導向」的阿德勒心理學生涯觀
●「適應力導向」的生涯建構論
●「優勢評估導向」的生活興趣探索卡


你還沒有機會完整學習過嗎？
你聽過研習還想認識更多嗎？
透過完整的三階課程
循序漸進地帶給您完整的認
識與實務研討
❤️千萬不要錯過這次的專訓課程❤️

-----
👍主題：阿德勒取向生活興趣探索卡的
運用 

👍課程架構：

阿德勒心理學與生涯建構論概念
尋嘗日研發構念、基本操作程序

生活興趣類
型解釋演練
心理測驗配搭解釋
個諮、親子諮詢技巧演練

小團體與課程帶領
案例研討與督導 
 
👍
報名連結：
https://forms.gle/Mey3nVeexSrvjA6y8
 
👍重要備註
：
1、同階課程考量課程設計連貫性與學習完整度，不可單堂報名。
2、欲參加進階課程，需符合以下任一資
格。
（1）本梯初中階完訓
（2）各級學校辦理的尋嘗日研習
（3）尋嘗日自辦專業研習
 
👍講師介
紹：林上能 諮商心理師

點亮心燈心理諮商中心諮商心理師
臺灣阿德勒心理學會常務理事兼副理事長
中華
民國諮商心理師公會全國聯合會副秘書長
臺北市諮商心理師公會理事
各級學校及機關單位講師、諮商／諮詢督
導

國家高考諮商心理師
美國生涯發展學會認證：
生涯發展諮詢師（CDA）、生涯發展教練（CDI）

北美及臺灣阿德勒心理學會認證：
親師諮詢師、講師及督導
生涯教練、婚姻伴侶諮詢師
臺灣輔導與諮商學會
認證：
學校輔導、諮商心理專業督導
中等教師輔導科、生涯規劃科教師證","人際交流、僅限 18
 歲以上用戶參加",,點亮心燈諮商中心,"大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)","大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲)"
1683004015163481,"20200122_新
年最新開幕打卡點 #
固定星期三騎車旅遊","http://www.facebook.com/events/1683004015163481/
2
0200122_新年最新開幕打卡點 #固定星期三騎車旅遊
09:30 鴻寶北新店 集合   10:0
0 出發 10:30 三峽集合再出發
11:30 用餐 最新開幕的打卡點
17:00 回到 新店 詳
情請洽 林店長 粉絲專頁
",人際交流,林店長 粉絲專頁,新慧峰國際有限公司,"幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","中學(12歲~14歲),
高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)"
168407671087263,"搭火車輕鬆小旅行-生
活教育體驗","你知道火車和高鐵/捷運/輕軌軌距不一樣嗎？
什麼是寬軌、窄軌、標準軌呢？
五分車又為什麼叫做五分車呢
？
臺灣還有什麼車靠左邊走呢？
貨物列車上的注音符號有什麼特殊意義呢？
一起來輕鬆認識鐵道文化吧！


費用:每人299元   *3歲以下100元*

費用包含:
1.火車票(新左營到高雄站)
2.專業
導覽解說員
3.彈珠汽水1瓶
4.保險200萬意外20萬醫療.

費用不包含:
1.午餐
2.個人從
出發地到新左營台鐵火車站的運輸費",其他,,"臺鐵新左營車站 Tr
a Xinzuoyi
ng Station","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)"
168596961232328,"Shy Hulud'
s Magic Mu
sic Room D
ance Party
 魔法音樂室舞蹈趴","(中文在底下）Oomph is excited to present a genre-bending
 evening filled with music, dance, and creative ex
pression - in collaboration with up-and-coming bea
ts magician Shy Hulud. Shy Hulud’s Magic Music Roo
m is an invitation to release yourself from expect
ations and connect with your inner child through t
he elements of dance, dress, and play. Join us to 
boogie, relax, exchange, whilst indulging your eye
s and ears with sweet beats and visuals.

--------
-------------
 
📝 Event Details 📝

🙉 Entry 
300
ntd at the door w/ 1 drink 
(choice of delicious S
angria or refreshing Beer)

👯‍♀️ Event Time 
7PM 
- 10:30PM 
 
🎧 DJs 
- DJ Coffee 
- Shy Hulud
- Co
rals 珊珊
- DJ Lasagña
 
🔥 Artist Bios
Check event 
discussion for bios and photos! 
 
---------------
--------

🌈⚡Party Time 🌈⚡

🎭 Dress creatively ?
?‍♂️
Have an amazing outfit you’ve always wanted t
o wear but haven’t found the opportunity for it? P
ut it on or bring it to change into! Whether it’s 
your long-time favorite party clothes or a new per
sona you want to try, rock it proudly in celebrati
on of individuality and let your creativity bloom.

 
👨‍🎨 We are all a canvas 🎨
There will be body
 crayons, props, and body decor available (for fre
e, to borrow, or a small fee) if you wish to adorn
 yourself but lack the materials at home!
 
🎩 Clo
thing or Item swap 🧣
A party is always more fun w
ith a dash of spontaneity! You are encouraged to w
ear at least one article of clothing or accessory 
to exchange for something new and different (great
 ice breaker!). 
 
*This is a safe and inclusive s
pace so we ask that you check your judgments, doub
ts, and reservations at the door to encourage expr
ession, connection, and enjoyment*

--------------
----------

👇Important to Note👇
Oomph and the sa
lon is currently undergoing some changes and navig
ating tension and issues with our neighbors. We as
k that our friends, old and new, assist us during 
this process by trying to keep our event indoors a
s much as possible. This means - guests reduce soc
ializing outside, instead coming inside, in the sa
lon, or in the lounge, and gallery. Going to the p
ark to smoke and not in front of the venue and nei
ghbors doors, nor the sidewalk directly in front o
f the salon and neighbor’s doors. People start acc
umulating outside and this upsets our neighbors as
 they are elderly and conservative, therefore wary
 of young and alternative energy. Unfortunately, a
ny further issues with our neighbors could result 
in severe consequences for us, so we ask for your 
help in support of Oomph and the local art scene b
y adhering to these new rules! Thank you so much ♥
 

💃 🕺💃 🕺💃 🕺💃 🕺💃 🕺

Oomph很高興能與音樂魔術師Shy H
ulud合作，舉辦一場充滿音樂，舞蹈和創意表達的流派彎曲之夜。 Shy Hulud的魔術音樂室邀請您
擺脫期望，並通過舞蹈，扮裝和遊戲元素與內在的孩子保持聯繫。陪我們一起擺動身體，放鬆，交流，同時用甜美
的節拍和視覺效果沉迷您的眼睛和耳朵。
 
------------------------

📝 
活動詳情 📝

🙉 入場
300元（含1杯飲料 - 桑格利亞汽酒或啤酒）

👯‍♀️ 活動時間

7PM-10:30 PM
 
🎧 DJs
DJ Coffee
Corals 珊珊
Shy Hul
ud
…更多即將宣布，敬請期待
 
🔥 藝術家簡介
查看活動討論中的個人簡介和照片！
 
----
--------------------

🌈⚡ 活動元素 🌈⚡

🎭 富有創意的著裝 🧜‍
♂️
你是否有一套一直想穿但一直沒有找到機會的驚人服裝？把它穿上或是把它帶來在現場更換！無論是你長期
以來最喜愛的派對服裝，還是想嘗試的新角色，都可以自豪地晃動它以慶祝你獨特的個性，並激發你的創造力。

 
👨‍🎨 我們都是空白的畫布 🎨
如果你想裝飾自己但在家中缺少材料，不用擔心 - 我們將提供
可塗在皮膚上的蠟筆，道具，以及別的打扮的方式（免費，借用，或小小費用的選擇都有喔）！
 
🎩 服裝
或物品交換 🧣
一點自發性的元素總是使聚會更有趣！我們建議你至少穿一件衣服或配件，排隊當晚找人互相
交換，帶回家新的寶貝（還可以用這個方式交新朋友！）。
 
*這是一個安全而包容的空間，因此我們請你在
入場之前放下自己的判斷，疑問，和保留意見，以鼓勵表達，與人交流和享受。

-------------
-----------

👇 請注意意 👇
Oomph和行者最近有發生一些變化，並在與鄰居的緊張
關係和問題中發展。我們要求新老朋友在此過程通過之前盡量將活動保持在室內，會是個大大的幫助。意思也就是
 - 參加活動的朋友們請減少在門口外面交流的時間，請盡量在沙龍，咖啡廳，或展場中交流聊天。麻煩前往公
園或是馬路對面吸煙，不要在我們店外或鄰居的門前和人行道吸煙。夜越深，人們開始在外面積聚，這使我們的鄰
居感到不安，因為他們年老又保守，因此對年輕的替代能源保持警惕。不幸的是，我們跟鄰居的關係繼續惡化，可
能對我們以後有嚴重的後果。因此，我們堅持這些新規則，請大家為Oomph和當地藝術界提供支持！非常感謝
♥",舞蹈,,（ ）藝文沙龍,"壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)","高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲)"
168782877787914,"出版人小聚2020 
#2月場——陳夏民（
逗點文創）","★ 不囉唆直接GO→https://reurl.cc/72azbk

🐍【出版人小聚】是出版魯蛇團
隊期望透過每個月固定舉行的活動，邀集舉凡在「出版」這個產業結構鏈底下工作的朋友，願意與我們分享工作的
甘苦談，與現場朋友們做更多的互動、經驗交流。

--------------------------
----------

【分享者介紹】陳夏民

身為一個內容提供者，以創意飛踢世界最後踢到鐵板而痛哭
，是很正常的事。但哭過之後，這些傷痕成為了勳章，還是化作你不願提起卻隱約疼痛的病灶？飛踢失敗界的佼佼
者、獨立出版人陳夏民將與你分享，他如何在內容產業消耗殆盡，而後花費一整年療傷、思考，終於點燃內心死灰
、再次站穩腳步的驚險歷程。一場可能又哭又笑，最後豁然開朗的人生整理分享會，開放給快要放棄或是覺得志業
令人疲憊的你。

\\\ 活動流程 ///
19:30-20:00 小聚活動
20:00-21:00
 本月分享者：逗點文創結社 Sharky Chen (陳夏民)
21:00-21:20 Q & A

21:20-??:?? 自由交流時間
＊活動流程若有異動，將於FB活動頁公告。

---------
---------------------------

\\\ 注意事項 ///
1. 活動期間嚴
禁錄音、錄影。
2. 「故事」可以帶走，「秘密」請留在現場XD",人際交流、書籍,,"C.C.Work 兆
基商務中心","壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)","壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)"
168885061077493,2月份揹巾輔導課程,"https://docs.google.com/forms/d/e/1FAIpQLSd7rx7xlO
2E3dNNgHVOvYqvmNBt5Udhy8Ho8mTkQcGjLGq0yg/viewform",其他,愛游泳嬰兒spa,愛游泳嬰兒spa,幼兒園(0歲~5歲),幼兒園(0歲~5歲)
169383917682843,"棧貳庫懸日 上傳抽文
化遊艇船票","棧貳庫懸日🌅夕陽餘暉映照港濱
漫步高港雄碼頭　共賞懸日美景
高雄港最美落日　紅太陽新地標
歡迎到棧
貳庫 PAO PAO FUN 拍攝夕陽落日美景

 ▌上傳「#棧貳庫懸日」　抽文化遊艇「大港巡航」船
票
捕捉最美的棧貳庫夕陽照片，標記「棧貳庫懸日」拍照打卡，
即可至棧貳庫1F服務台兌換IG列印券乙張
。（每帳號每日限兌換乙次，限量300張，贈完為止）
還有機會獲得文化遊艇「#大港巡航」船票乙張，從海
上拍攝懸日美景。
（由Instagram上傳照片抽選並另行通知，價值300元，限量30張）
棧貳庫懸
日：https://reurl.cc/M7pYX3",藝術,,棧貳庫KW2,"幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)"
169602010977664,"泰維老師Robot課
程—Koospark
二月特別課程","Koospark二月特別課程—泰維老師Robot課程🤖️

究竟是人改裝了機械的關節？
還是根本就
是機器人移植了人的大腦和想法？
明明看似很常見的動作，為什麼他做起來就有一種很不像人的違和感？

從
機械化的狀態認識，逐步增加程式碼，這堂課我要來分享身體使用方式和玩法

＿＿＿＿＿＿＿＿＿＿＿＿


📖課程內容重點：
1、dimestop
2、pose切換的timing
3、重心擺放認識
4、強烈
停止感的創造

＿＿＿＿＿＿＿＿＿＿＿＿

📅課程日期：2/23（日）14:00-15:30

?
?地點：Koospark Dance Studio

👤人數上限：15人

💰上課費用：Vip 
300$、非Vip 500$
 -
#koospark #Robot #Robotdance #Po
pping#taiwanDancer #kaohsiung #kaohsiungdancer #da
nce #music #高雄街舞 #高雄dancer
#streetdance #koosparkd
ancer #freestyle #音樂 #律動 #跳舞就來koospark 
#建國二路36號7樓





",,,"Koospark D
ance Studi
o","高中(15歲~18歲), 
大學(18歲~22歲),","高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲)"
169727551014307,挑燈葉戰 - 林大慶,"來自縱谷鹿野山下的草原村落
帶著吉他在田園、森林與海岸間穿梭。

有時在多良的海岸、有時在池上大陂池
畔
最近常駐足洄瀾的海灣，伴著吉他跟手鼓
彈出的旋律和唱出的歌曲
就如同他混血的身份那般，沉穩而富有
層次。

有時候，他唱的不是歌，我們彷彿聽到的是，人生。

不收門票免費入場，場內另有販售酒水零食",音樂,"The Leaf I
nn 葉宿文旅","The Leaf I
nn 葉宿文旅","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)"
169730724335247,快樂騎團騎-陽金公路,"過年期間吃太多好料了
是不是該運動一下了？

2/2來快樂騎團騎陽金公路
優惠價：200/次
想來的
車友，快喊➕1喔

#快樂騎陽金公路
從7-11便利商店 金山金祥門市出發到小油坑, 時間約50-8
0分鐘, 這是一段金山非常熱門的單車路線喔~ 一路緩坡, 非常適合練耐力, 加碼可以到二子坪遊客中心
或助航站, 您也可以自選合適路線, 新手可以試試風景漂亮的七星潭到太魯閣大橋, 大家一起團練更有趣~


維持您的強度跟體能, 保持經常性運動, 快加入我們, 參加的車友還請提早入場準備

距離:22.
6公里 爬升:1067公尺

預約電話: 03-3552259
官方line: @happyride

車友怎麼來&附近停車資訊:
https://bit.ly/2IALAUZ
快樂騎位置:
https
://goo.gl/maps/m2VqD51V84AEcUbb8



",健身,快樂騎,快樂騎,"大學(18歲~22歲), 
壯年(24-39歲),","大學(18歲~22歲), 
壯年(24-39歲),"
169781097802480,動手玩創意牆掛鐘,"課程時間：3小時
課程費用：1200元（含材料費、講師費、場地設備使用費）
課程內容：設計、發想、手
電動工具、機器安全講解與操作實務
課程優惠：
2⃣️人同行95折優惠
",手工藝,,百木學堂-百木工匠坊,"大學(18歲~22歲), 
壯年(24-39歲),","高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲)"
169850307662506,"將順延至三月中旬！＿
正能量部隊/蘇庭毅4
重奏Fusion P
roject Ban
d","20:30
正能量部隊

Brighters正能量部隊，2019年6月成軍。著眼於這個世界需要更多的
正能量，而英文團名承自部隊位於台北的基地Bright House。我們是由四個二十幾歲時在不同國家學
習音樂，先後回到台灣投入職業樂手、DJ、製作等工作，在三十歲這年決定為了自己喜歡的音樂風格再拼一次而
組成的樂團。我們揉合了在不同國家學習到的、在各自領域經歷到的想法及細節，企圖創造出屬於台灣的獨樹一格
。

Vocal: BanQ
Guitar: Hank
Bass: Kai
Drums: East



音樂作品：
https://streetvoice.com/brighters2019/song
s/600764/




21:30
蘇庭毅4重奏Fusion Project Band

推廣多
元的融合樂為主軸，以Bass手山羊號召，尋找不同音樂家來創造激盪出火花，展現多元的包容性，將原本Fo
ur Motion的概念延伸，模式以Fusion,Smooth Jazz,Funk，Progress
ive，為音樂主軸，呈現出本樂隊的色彩。

Bs:蘇庭毅
Dr:Andy Y. Chen
Gt:王義
中
Keys:詹宗霖



演出日期及時間：2020.2.27(四)
演出地點：公館河岸留言（台電大
樓旁）
演出者：正能量部隊/蘇庭毅4重奏Fusion Project Band
票價：350
",音樂,,公館河岸留言,"高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)"
169869101101608,"02.29 音樂演出
訊息 @後站咖啡館","02.29 音樂演出訊息

後站咖啡館（百陽行服飾店）☕️
🔜2／29（六）14：00-16：00


因場地主要為室外座位 #遇雨則取消

｜場地資訊｜

台北市重慶北路一段31號1樓
02 255
6 9256
10:00-19:00（週日公休）

《後站咖啡館。與服飾批發共存的精品咖啡｜華陰街商
圈轉角下午茶》
https://margaret.tw/taipei-rearstationcafe
/

",音樂、適合兒童參與,,後站咖啡館,"幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)"
169992114268623,"法鼓傳燈法會 202
0/2/1 19:0
0～21:00","2020/2/1 (六) 為法鼓傳燈日, 當天晚上 7:00 ~ 9:00 在各分支道場均有傳燈法會
, 參與傳燈法會除了緬懷 師父的教澤之外, 更重要的是發起願心，將佛法傳承下去，讓佛法明燈永遠不斷,
 此次北五轄區(桃園, 中壢, 新竹) 統一回到齋明寺參加, 敬邀菩薩們一同前往！",宗教信仰,法鼓山新竹精舍,法鼓山齋明寺,"壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)","中年(40-64歲), 
老年(65歲以上)"
170138480967351,"第一屆 乘風盃少年足
球賽","**乘風足球場公告**
將舉辦⚽️⚽️第一屆 乘風盃少年足球賽⚽️⚽️ 響應足球運動人口倍增計畫，增
加足球親子互動，提昇足球風氣並培養正當娛樂。

歡迎各學校.俱樂部.自組隊伍一同報名參與(如報名隊伍
超過將採用抽籤)!!
🌟🌟🌟名額有限🌟🌟🌟新竹縣市隊伍優先

簡章與報名方式請點連結🔗
進入看!! https://docs.google.com/file/d/100SDRPb3Fe6n
D3MdgV_NeJ9W_FLk9j5e/edit?usp=docslist_api&filetyp
e=msword",體育,,乘風足球,"幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","中學(12歲~14歲),
高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲)"
170257047639164,"2/29 國/高中 
專項選手限定 - 身
體能力檢測與評估","我們將在 PEAK FORCE 台北基地，提供國高中專項選手，身體能力的檢測與評估服務。

除此之外
，還會針對您的專項，進行體能訓練的相關知識分享，歡迎帶著訓練時的大小問題，前來與教練團隊交流：）屆時
，將有美籍與台籍的高階運動表現教練，一同為您檢測與解惑。

✅身體能力的檢測與評估
✅體能訓練相關知
識分享
✅訓練實務上的問題交流

如此難得的機會，還在猶豫什麼！快來報名吧！
 ➡️ https:/
/gee.by/8s8y1

時間： 2/29 (六) 10:00-12:00
地點：台北訓練站 (
新北市新莊運動中心3樓)",體育,,PEAK FORCE,"中學(12歲~14歲), 
高中(15歲~18歲),","中學(12歲~14歲), 
高中(15歲~18歲),"
170291854253081,"食物花藝設計 [2]
 自由選修班","純植物藝術甜食學院，使用自家特製的低油糖豆沙、天然蔬果色粉調色
　
對純植物花藝有興趣的甜點師，是個
很入門的練習唷！
　
｜花藝選修｜
#初階 - 小球菊花、松果、小木棉、瑪格莉特、康乃馨、向日葵、洋
甘菊、繡球花
#進階 - 山茶花、百合花、白梅花、鬱金香、牡丹花、罌粟花、羊耳葉
　
｜學習費用｜

2 種自選花樣 1600元/人/時
4 種自選花樣 & 裝飾設計 3800元/人/2小時 
** 費
用已含所有上課用具與食材
　
加選花 500元/種
加時練習 500元/30分鐘
加購純植物瑪芬糕體
 80元/枚
　
｜課程地點｜
台中教室：台中市西區模範街40巷12號
台南教室：台南市北區開南街2
75巷10弄13號1F
　
｜小叮嚀｜
① 另有 花藝甜點師 [30] 初級甜點師證照班
② 每式花
樣完修可得「純植物甜點師」#食習時數：2
　
｜線上報名｜https://afovadjanna.w
ixsite.com/wtfvegankitchen
報名前請私訊確認上課時段
　
　
//
:: 
純植甜點師 各級證書申請辦法 ::
A. Beginner 純植物甜點師：累計30個食習時數，且通過
一次實作考試者，可申請純植物甜點師 Beginner 證書。
B. Advancer 純植物甜點師：
累計30個食習時數的 Beginner 純植物甜點師，且通過一次實作考試者，可申請純植物甜點師 Ad
vancer 證書。
C. Master 純植物甜點師：累計50個食習時數的 Advancer 純植
物甜點師，且通過兩次實作考試者，可申請純植物甜點師 Master 證書，並且另可申請自行開班授課資格
。",藝術,,娜野 Nä Yě,"壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)","大學(18歲~22歲),
壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)"
170551717620982,"全台巡演《咱的鐵支路
》中壢場","《咱的鐵支路》為 反西港外環道不當開闢自救會 所製作的第一部專屬於西港，但適用於全台灣的糖業口述歷史
紀錄片現在全台巡迴走透透！！！

""...在這領域努力的人們就像各糖廠一樣散佈各處，而記錄片就像南北
平行預備線把大家串聯起來！"" --- 資深鐵道遺跡踏查者 看橋工房 真情推薦這部 ＃臺灣糖業鐵道紀錄
片。

本部影片耗時一年多，訪問了三十位在地居民、糖鐵員工以及專家學者，閱覽上千筆的文獻資料，以正處
在道路開發危機的西港線為中心，利用口述歷史片段，呈現臺灣糖業與南北平行預備線的今昔人文景象，輔以西港
外環道開闢工程，西港線鐵道清查之紀錄影像，探討文化資產保存與道路開發之間的衝突。

地點：瑯嬛書屋 
(桃園市中壢區榮民路165巷6號)
時間：2/1(六) 14:00-16:00
入場：200元(10
0元可折抵店內消費)
映後：西港堀仔頭村民可布、記錄者之一Ella

＃台南糖鐵 #文資保存 ＃反對
浮濫徵收 ＃護樹",電影,瑯嬛書屋,瑯嬛書屋,"幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)"
170571810915773,E2区趣味運動會,趣味運動會,體育,,"高科大楠梓校區-教育
推廣中心","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)"
170846377549880,"鹿港主委盃青少棒社區
比賽",2020年青少棒鹿港社區比賽,體育,"鹿港紅不讓野球社區棒
球隊",鹿港慢壘球場,"中學(12歲~14歲), 
高中(15歲~18歲),","中學(12歲~14歲), 
高中(15歲~18歲),"
